sid,search,"splunk_server","_time","is_realtime",provenance,"event_count","exec_time","result_count","savedsearch_name","scan_count",status,"total_run_time","search_et","search_lt","api_et","api_lt","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_savedsearch_name","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_search_et","__mv_search_lt","__mv_api_et","__mv_api_lt"
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD518f73454405c51d1_1550497536.881","| rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval mem_used=round(mem_used/mem*100) | eval cpu_system_pct = cpu_system_pct + cpu_user_pct | fields splunk_server cpu_system_pct mem_used",usrlsplunkmstidx,"1550497536.739572",0,splunkjs,0,1550497537,4,"manager_8113",0,completed,"1.3840000000000001",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5306e614c0d76a5f3_1550497537.882","| rest splunk_server_group=dmc_group_indexer /services/server/introspection/indexer | fields splunk_server average_KBps  | eval indexing_rate=round(average_KBps) | fields splunk_server indexing_rate",usrlsplunkmstidx,"1550497537.076831",0,splunkjs,0,1550497537,4,"manager_8174",0,completed,"1.36",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD503bb804fcfb8cd22_1550497537.883","| rest splunk_server_group=dmc_group_search_head /services/server/status/resource-usage/splunk-processes | stats dc(search_props.sid) as search_concurrency by splunk_server | fields splunk_server search_concurrency",usrlsplunkmstidx,"1550497537.314465",0,splunkjs,0,1550497537,1,"manager_8235",0,completed,"0.462",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD53bbd09ea83ead80f_1550497537.884","| rest splunk_server=local /services/search/distributed/peers | eval up_down_status=if(status==""Down"",0,1) | rename peerName as splunk_server | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version splunk_server up_down_status",usrlsplunkmstidx,"1550497537.373558",0,splunkjs,0,1550497537,13,"manager_8296",0,completed,"0.621",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5e397d0eda7dece67_1550497537.885","| rest splunk_server=local /services/server/info | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version",usrlsplunkmstidx,"1550497537.430714",0,splunkjs,0,1550497538,1,"manager_8357",0,completed,"0.556",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5139f82c3d5c90434_1550497537.886","| `dmc_get_all_triggered_alerts(1440)`",usrlsplunkmstidx,"1550497537.519137",0,splunkjs,0,1550497540,0,"alerts-fired-search",0,completed,"1.0010000000000001",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD59dd2bc438254f743_1550497661.888","| localop | inputlookup dmc_assets | stats dc(serverName) as instance_count dc(machine) as machine_count by search_group | where match(search_group,""dmc_group_"") | eval count = ""count"" | chart format=$VAL$_$AGG$ values(instance_count) AS instance_count values(machine_count) AS machine_count over count by search_group",usrlsplunkmstidx,"1550497661.616510",0,splunkjs,0,1550497661,1,"manager_7374",0,completed,"0.018000000000000002",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5a339481d349664f2_1550497661.889","| inputlookup dmc_assets | join type=outer serverName [ | rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval cpu_pct = cpu_system_pct + cpu_user_pct | eval mem_used_pct = mem_used / mem * 100 | fields cpu_pct mem_used_pct splunk_server | rename splunk_server as serverName ] | join type=outer peerURI [ | rest splunk_server=local /services/search/distributed/peers | fields title status | rename title as peerURI ] | eval status=if(((status!=""Up"") OR isnull(status)) AND (peerURI!=""localhost""), 1, 0) | stats dc(serverName) as instances dc(machine) as machines sum(status) as num_down avg(cpu_pct) as cpu avg(mem_used_pct) as mem by search_group | eval cpu=round(cpu, 2) | eval mem=round(mem, 2)",usrlsplunkmstidx,"1550497661.621416",0,splunkjs,0,1550497666,5,"manager_7434",0,completed,"2.592",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD53a744da99146d9b1_1550497661.890","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/peers",usrlsplunkmstidx,"1550497661.625961",0,splunkjs,0,1550497661,13,"manager_7544",0,completed,"0.625",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD57823ce003973389e_1550497661.891","| rest splunk_server_group=dmc_group_cluster_master /services/cluster/master/indexes",usrlsplunkmstidx,"1550497661.658130",0,splunkjs,0,1550497661,203,"manager_7604",0,completed,"0.623",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD519eb32bc376be3a7_1550497661.892","| rest splunk_server_group=dmc_group_license_master /services/licenser/pools | join type=outer stack_id splunk_server [ rest splunk_server_group=dmc_group_license_master /services/licenser/groups | search is_active=1 | eval stack_id = stack_ids | fields splunk_server stack_id is_active] | search is_active=1 | stats sum(used_bytes) AS used_bytes by splunk_server, stack_id | join type=outer stack_id splunk_server [ rest splunk_server_group=dmc_group_license_master /services/licenser/stacks | eval stack_id = title | eval stack_quota = quota | stats sum(stack_quota) AS stack_quota by splunk_server, stack_id] | stats sum(used_bytes) as used_bytes sum(stack_quota) as stack_quota | eval usedMB  = round(used_bytes/1024/1024, 0) | eval usedGB  = round(used_bytes/1024/1024/1024, 2) | eval totalMB = round(stack_quota/1024/1024, 0) | eval totalGB = round(stack_quota/1024/1024/1024, 2) | eval used  = if(totalMB > 1024, usedGB, usedMB) | eval total = if(totalMB > 1024, totalGB, totalMB) | eval unit  = if(totalMB > 1024, ""GB"", ""MB"") | eval usage_pct = round(used / total, 3)*100 | eval output = used. "" / "" .total."" "".unit | fields usage_pct, output",usrlsplunkmstidx,"1550497661.660151",0,splunkjs,0,1550497662,0,"manager_7704",0,completed,"1.92",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD54c02a7d159f69be5_1550497661.893","| localop | inputlookup dmc_assets",usrlsplunkmstidx,"1550497661.759915",0,splunkjs,0,1550497661,42,"manager_7948",0,completed,"0.491",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5d76bb777b473704e_1550497661.894","| rest splunk_server_group=dmc_group_license_master /services/licenser/slaves | mvexpand active_pool_ids | where warning_count>0 | eval pool=active_pool_ids | join type=outer pool [rest splunk_server_group=dmc_group_license_master /services/licenser/pools | eval pool=title | fields pool stack_id] | eval in_violation=if(warning_count>4 OR (warning_count>2 AND stack_id==""free""),""yes"",""no"") | fields label, title, pool, warning_count, in_violation | fields - _timediff | rename label as ""Slave"" title as ""GUID"" pool as ""Pool"" warning_count as ""Hard Warnings"" in_violation AS ""In Violation?"" | stats count",usrlsplunkmstidx,"1550497661.761809",0,splunkjs,0,1550497663,1,"manager_7764",0,completed,"1.968",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD561dff1da465ea487_1550497661.896","| rest splunk_server_group=dmc_group_deployment_server /services/deployment/server/clients | stats count",usrlsplunkmstidx,"1550497661.766640",0,splunkjs,0,1550497662,1,"manager_7824",0,completed,"0.352",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD544d808dae7734262_1550497661.897","| rest splunk_server_group=dmc_group_search_head /services/search/distributed/peers | fields peerName splunk_server | dedup peerName splunk_server | rename peerName as indexer splunk_server as search_head ",usrlsplunkmstidx,"1550497661.804319",0,splunkjs,0,1550497662,13,"manager_8019",0,completed,"0.624",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD518f73454405c51d1_1550497661.898","| rest splunk_server_group=dmc_group_* /services/server/status/resource-usage/hostwide | eval mem_used=round(mem_used/mem*100) | eval cpu_system_pct = cpu_system_pct + cpu_user_pct | fields splunk_server cpu_system_pct mem_used",usrlsplunkmstidx,"1550497661.810647",0,splunkjs,0,1550497662,0,"manager_8113",0,completed,"3.255",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5306e614c0d76a5f3_1550497662.899","| rest splunk_server_group=dmc_group_indexer /services/server/introspection/indexer | fields splunk_server average_KBps  | eval indexing_rate=round(average_KBps) | fields splunk_server indexing_rate",usrlsplunkmstidx,"1550497662.079878",0,splunkjs,0,1550497662,13,"manager_8174",0,completed,"3.266",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD503bb804fcfb8cd22_1550497662.900","| rest splunk_server_group=dmc_group_search_head /services/server/status/resource-usage/splunk-processes | stats dc(search_props.sid) as search_concurrency by splunk_server | fields splunk_server search_concurrency",usrlsplunkmstidx,"1550497662.315042",0,splunkjs,0,1550497663,1,"manager_8235",0,completed,"0.454",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD53bbd09ea83ead80f_1550497662.901","| rest splunk_server=local /services/search/distributed/peers | eval up_down_status=if(status==""Down"",0,1) | rename peerName as splunk_server | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version splunk_server up_down_status",usrlsplunkmstidx,"1550497662.322400",0,splunkjs,0,1550497663,13,"manager_8296",0,completed,"0.481",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5e397d0eda7dece67_1550497662.902","| rest splunk_server=local /services/server/info | fields cpu_arch os_name os_version numberOfCores numberOfVirtualCores physicalMemoryMB version",usrlsplunkmstidx,"1550497662.432904",0,splunkjs,0,1550497662,1,"manager_8357",0,completed,"0.553",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5139f82c3d5c90434_1550497662.903","| `dmc_get_all_triggered_alerts(1440)`",usrlsplunkmstidx,"1550497662.542076",0,splunkjs,0,1550497666,0,"alerts-fired-search",0,completed,"0.868",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search1_1550497682.904","| `dmc_get_groups_containing_role(dmc_group_indexer)`
          | where search_group!=""dmc_group_indexer""",usrlsplunkmstidx,"1550497682.683379",0,"UI:Dashboard:indexing_performance_deployment",0,1550497682,2,search1,0,completed,"0.008",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5462ed53e71a7d299_1550497683.905","| rest splunk_server_group=dmc_group_indexer splunk_server_group=""*"" /services/server/introspection/queues
        | search title=parsingQueue* OR title=aggQueue* OR title=typingQueue* OR title=indexQueue*
        | eval fill_perc=round(current_size_bytes / max_size_bytes * 100,2)
        | fields splunk_server, title, fill_perc
        | rex field=title ""(?<queue_name>^\w+)(?:\.(?<pipeline_number>\d+))?""
        | eval fill_perc = if(isnotnull(pipeline_number), ""pset"".pipeline_number."": "".fill_perc, fill_perc)
        | chart values(fill_perc) over splunk_server by queue_name
        | eval pset_count = mvcount(parsingQueue)
        | join type=outer splunk_server [
          | rest splunk_server_group=dmc_group_indexer splunk_server_group=""*"" /services/server/introspection/indexer
          | eval average_KBps = round(average_KBps, 0)
          | eval status = if((reason == ""."") OR (reason == """") OR isnull(reason), status, status."": "".reason)
          | fields splunk_server, average_KBps, status]
        | fields splunk_server pset_count average_KBps status parsingQueue aggQueue typingQueue indexQueue
        | sort -average_KBps",usrlsplunkmstidx,"1550497683.903037",0,"UI:Dashboard:indexing_performance_deployment",0,1550497692,13,"parallel_pipe_api_base",0,completed,"0.718",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5169de6363cce6bf3_1550497683.906","search `dmc_set_index_internal` source=*metrics.log* sourcetype=splunkd search_group=dmc_group_indexer search_group=* group=thruput name=index_thruput
                    | `dmc_timechart_for_metrics_log` partial=f limit=0 per_second(kb) AS kbps by host
                    | untable _time host kbps
                    | eval kbps = round(kbps,0)
                    | `dmc_indexing_rate_rangemap_and_timechart`",usrlsplunkmstidx,"1550497683.943273",0,"UI:Dashboard:indexing_performance_deployment",0,1550497684,0,"instances_by_estimated_indexing_rate",0,completed,"7.65","1550483280.000000000","1550497683.000000000","1550483280.000000000","1550497683.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search7_1550497683.907","search `dmc_set_index_internal` source=*metrics.log* sourcetype=splunkd search_group=dmc_group_indexer search_group=""*"" group=thruput name=index_thruput
| `dmc_timechart_for_metrics_log` partial=f limit=0 per_second(kb) AS kbps by host
| untable _time host kbps
| eval kbps = round(kbps,0)
| `dmc_indexing_rate_rangemap_and_timechart`",usrlsplunkmstidx,"1550497683.951033",0,"UI:Dashboard:indexing_performance_deployment",0,1550497684,0,search7,0,completed,"7.529","1550483280.000000000","1550497683.000000000","1550483280.000000000","1550497683.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search9_1550497683.908","search `dmc_set_index_internal` source=*metrics.log* sourcetype=splunkd search_group=dmc_group_indexer search_group=""*"" group=thruput name=index_thruput
| `dmc_timechart_for_metrics_log` partial=f per_second(kb) AS kbps by host
| eval kbps = round(kbps, 0)",usrlsplunkmstidx,"1550497683.963596",0,"UI:Dashboard:indexing_performance_deployment",0,1550497684,0,search9,0,completed,"7.6610000000000005","1550483280.000000000","1550497683.000000000","1550483280.000000000","1550497683.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search10_1550497683.909","search `dmc_set_index_internal` source=*metrics.log* sourcetype=splunkd search_group=dmc_group_indexer search_group=""*"" group=thruput name=index_thruput 
| `dmc_timechart_for_metrics_log` partial=f per_second(kb) AS kbps dc(host) AS num_hosts 
| eval kbps = kbps / 1 
| eval kbps = round(kbps, 0)
| fields - num_hosts",usrlsplunkmstidx,"1550497683.967281",0,"UI:Dashboard:indexing_performance_deployment",0,1550497684,0,search10,0,completed,"7.5280000000000005","1550483280.000000000","1550497683.000000000","1550483280.000000000","1550497683.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search11_1550497683.910","search `dmc_set_index_internal` sourcetype=splunkd source=*metrics.log search_group=dmc_group_indexer search_group=""*"" group=queue name=indexqueue
                    | eval max=if(isnotnull(max_size_kb),max_size_kb,max_size)
                    | eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size)
                    | eval fill_perc=round((curr/max)*100,2)
                    | bin _time minspan=30s
                    | stats Median(fill_perc) AS ""fill_percentage"" by host, _time
                    | `dmc_queue_fill_ratio_rangemap_and_timechart`",usrlsplunkmstidx,"1550497683.999242",0,"UI:Dashboard:indexing_performance_deployment",0,1550497684,0,search11,0,completed,"7.635","1550483280.000000000","1550497683.000000000","1550483280.000000000","1550497683.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search12_1550497684.911","search `dmc_set_index_internal` sourcetype=splunkd source=*metrics.log search_group=dmc_group_indexer search_group=""*"" group=queue name=indexqueue
| eval max=if(isnotnull(max_size_kb),max_size_kb,max_size)
| eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size)
| eval fill_perc=round((curr/max)*100,2)
| bin _time minspan=30s
| stats Median(fill_perc) AS ""fill_percentage"" by host, _time
| `dmc_queue_fill_ratio_rangemap_and_timechart`",usrlsplunkmstidx,"1550497684.036568",0,"UI:Dashboard:indexing_performance_deployment",0,1550497684,0,search12,0,completed,"7.372","1550483280.000000000","1550497684.000000000","1550483280.000000000","1550497684.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search14_1550497684.912","search `dmc_set_index_internal` sourcetype=splunkd source=*metrics.log search_group=dmc_group_indexer search_group=""*"" group=queue name=indexqueue
| eval max=if(isnotnull(max_size_kb),max_size_kb,max_size)
| eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size)
| eval fill_perc=round((curr/max)*100,2)
| `dmc_timechart_for_metrics_log` partial=f limit=25 Median(fill_perc) AS fill_percentage by host",usrlsplunkmstidx,"1550497684.077223",0,"UI:Dashboard:indexing_performance_deployment",0,1550497684,0,search14,0,completed,"7.319","1550483280.000000000","1550497684.000000000","1550483280.000000000","1550497684.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search15_1550497684.913","search `dmc_set_index_internal` sourcetype=splunkd source=*metrics.log search_group=dmc_group_indexer search_group=""*"" group=queue name=indexqueue
| eval max=if(isnotnull(max_size_kb),max_size_kb,max_size)
| eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size)
| eval fill_perc=round((curr/max)*100,2)
| `dmc_timechart_for_metrics_log` partial=f Median(fill_perc) AS fill_percentage",usrlsplunkmstidx,"1550497684.098740",0,"UI:Dashboard:indexing_performance_deployment",0,1550497684,0,search15,0,completed,"7.235","1550483280.000000000","1550497684.000000000","1550483280.000000000","1550497684.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5169de6363cce6bf3_1550497916.914","search `dmc_set_index_internal` source=*metrics.log* sourcetype=splunkd search_group=dmc_group_indexer search_group=* group=thruput name=index_thruput
                    | `dmc_timechart_for_metrics_log` partial=f limit=0 per_second(kb) AS kbps by host
                    | untable _time host kbps
                    | eval kbps = round(kbps,0)
                    | `dmc_indexing_rate_rangemap_and_timechart`",usrlsplunkmstidx,"1550497916.769313",0,"UI:Dashboard:indexing_performance_deployment",321967,1550497917,6,"instances_by_estimated_indexing_rate",321967,completed,"242.029","1549890000.000000000","1550497916.000000000","1549890000.000000000","1550497916.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search7_1550497916.915","search `dmc_set_index_internal` source=*metrics.log* sourcetype=splunkd search_group=dmc_group_indexer search_group=""*"" group=thruput name=index_thruput
| `dmc_timechart_for_metrics_log` partial=f limit=0 per_second(kb) AS kbps by host
| untable _time host kbps
| eval kbps = round(kbps,0)
| `dmc_indexing_rate_rangemap_and_timechart`",usrlsplunkmstidx,"1550497916.782498",0,"UI:Dashboard:indexing_performance_deployment",321967,1550497917,6,search7,321967,completed,"242.034","1549890000.000000000","1550497916.000000000","1549890000.000000000","1550497916.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search9_1550497916.916","search `dmc_set_index_internal` source=*metrics.log* sourcetype=splunkd search_group=dmc_group_indexer search_group=""*"" group=thruput name=index_thruput
| `dmc_timechart_for_metrics_log` partial=f per_second(kb) AS kbps by host
| eval kbps = round(kbps, 0)",usrlsplunkmstidx,"1550497916.826687",0,"UI:Dashboard:indexing_performance_deployment",321967,1550497917,6,search9,321967,completed,"241.979","1549890000.000000000","1550497916.000000000","1549890000.000000000","1550497916.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search10_1550497916.917","search `dmc_set_index_internal` source=*metrics.log* sourcetype=splunkd search_group=dmc_group_indexer search_group=""*"" group=thruput name=index_thruput 
| `dmc_timechart_for_metrics_log` partial=f per_second(kb) AS kbps dc(host) AS num_hosts 
| eval kbps = kbps / 1 
| eval kbps = round(kbps, 0)
| fields - num_hosts",usrlsplunkmstidx,"1550497916.851099",0,"UI:Dashboard:indexing_performance_deployment",321967,1550497917,6,search10,321967,completed,"241.917","1549890000.000000000","1550497916.000000000","1549890000.000000000","1550497916.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search11_1550497916.918","search `dmc_set_index_internal` sourcetype=splunkd source=*metrics.log search_group=dmc_group_indexer search_group=""*"" group=queue name=indexqueue
                    | eval max=if(isnotnull(max_size_kb),max_size_kb,max_size)
                    | eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size)
                    | eval fill_perc=round((curr/max)*100,2)
                    | bin _time minspan=30s
                    | stats Median(fill_perc) AS ""fill_percentage"" by host, _time
                    | `dmc_queue_fill_ratio_rangemap_and_timechart`",usrlsplunkmstidx,"1550497916.911979",0,"UI:Dashboard:indexing_performance_deployment",317861,1550497917,6,search11,317861,completed,"241.874","1549890000.000000000","1550497916.000000000","1549890000.000000000","1550497916.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search12_1550497916.919","search `dmc_set_index_internal` sourcetype=splunkd source=*metrics.log search_group=dmc_group_indexer search_group=""*"" group=queue name=indexqueue
| eval max=if(isnotnull(max_size_kb),max_size_kb,max_size)
| eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size)
| eval fill_perc=round((curr/max)*100,2)
| bin _time minspan=30s
| stats Median(fill_perc) AS ""fill_percentage"" by host, _time
| `dmc_queue_fill_ratio_rangemap_and_timechart`",usrlsplunkmstidx,"1550497916.922470",0,"UI:Dashboard:indexing_performance_deployment",317861,1550497917,6,search12,317861,completed,"241.838","1549890000.000000000","1550497916.000000000","1549890000.000000000","1550497916.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search14_1550497916.920","search `dmc_set_index_internal` sourcetype=splunkd source=*metrics.log search_group=dmc_group_indexer search_group=""*"" group=queue name=indexqueue
| eval max=if(isnotnull(max_size_kb),max_size_kb,max_size)
| eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size)
| eval fill_perc=round((curr/max)*100,2)
| `dmc_timechart_for_metrics_log` partial=f limit=25 Median(fill_perc) AS fill_percentage by host",usrlsplunkmstidx,"1550497916.974428",0,"UI:Dashboard:indexing_performance_deployment",317861,1550497917,6,search14,317861,completed,"241.851","1549890000.000000000","1550497916.000000000","1549890000.000000000","1550497916.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search15_1550497916.921","search `dmc_set_index_internal` sourcetype=splunkd source=*metrics.log search_group=dmc_group_indexer search_group=""*"" group=queue name=indexqueue
| eval max=if(isnotnull(max_size_kb),max_size_kb,max_size)
| eval curr=if(isnotnull(current_size_kb),current_size_kb,current_size)
| eval fill_perc=round((curr/max)*100,2)
| `dmc_timechart_for_metrics_log` partial=f Median(fill_perc) AS fill_percentage",usrlsplunkmstidx,"1550497916.998507",0,"UI:Dashboard:indexing_performance_deployment",317861,1550497917,6,search15,317861,completed,"241.75","1549890000.000000000","1550497916.000000000","1549890000.000000000","1550497916.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search1_1550583499.1264","| `dmc_get_groups_containing_role(dmc_group_indexer)`
          | where search_group!=""dmc_group_indexer""",usrlsplunkmstidx,"1550583499.013375",0,"UI:Dashboard:indexing_performance_deployment",0,1550583499,2,search1,0,completed,"0.01",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5462ed53e71a7d299_1550583500.1265","| rest splunk_server_group=dmc_group_indexer splunk_server_group=""*"" /services/server/introspection/queues
        | search title=parsingQueue* OR title=aggQueue* OR title=typingQueue* OR title=indexQueue*
        | eval fill_perc=round(current_size_bytes / max_size_bytes * 100,2)
        | fields splunk_server, title, fill_perc
        | rex field=title ""(?<queue_name>^\w+)(?:\.(?<pipeline_number>\d+))?""
        | eval fill_perc = if(isnotnull(pipeline_number), ""pset"".pipeline_number."": "".fill_perc, fill_perc)
        | chart values(fill_perc) over splunk_server by queue_name
        | eval pset_count = mvcount(parsingQueue)
        | join type=outer splunk_server [
          | rest splunk_server_group=dmc_group_indexer splunk_server_group=""*"" /services/server/introspection/indexer
          | eval average_KBps = round(average_KBps, 0)
          | eval status = if((reason == ""."") OR (reason == """") OR isnull(reason), status, status."": "".reason)
          | fields splunk_server, average_KBps, status]
        | fields splunk_server pset_count average_KBps status parsingQueue aggQueue typingQueue indexQueue
        | sort -average_KBps",usrlsplunkmstidx,"1550583500.992081",0,"UI:Dashboard:indexing_performance_deployment",0,1550583509,13,"parallel_pipe_api_base",0,completed,"3.262",,,,,,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__RMD5169de6363cce6bf3_1550583501.1266","search `dmc_set_index_internal` source=*metrics.log* sourcetype=splunkd search_group=dmc_group_indexer search_group=* group=thruput name=index_thruput
                    | `dmc_timechart_for_metrics_log` partial=f limit=0 per_second(kb) AS kbps by host
                    | untable _time host kbps
                    | eval kbps = round(kbps,0)
                    | `dmc_indexing_rate_rangemap_and_timechart`",usrlsplunkmstidx,"1550583501.040062",0,"UI:Dashboard:indexing_performance_deployment",327671,1550583501,6,"instances_by_estimated_indexing_rate",327671,completed,"252.937","1549976400.000000000","1550583501.000000000","1549976400.000000000","1550583501.000000000",,,,,,,,,,,,,,,,,
"_cruses_X2NydXNlcw_c3BsdW5rX21vbml0b3JpbmdfY29uc29sZQ__search7_1550583501.1267","search `dmc_set_index_internal` source=*metrics.log* sourcetype=splunkd search_group=dmc_group_indexer search_group=""*"" group=thruput name=index_thruput
| `dmc_timechart_for_metrics_log` partial=f limit=0 per_second(kb) AS kbps by host
| untable _time host kbps
| eval kbps = round(kbps,0)
| `dmc_indexing_rate_rangemap_and_timechart`",usrlsplunkmstidx,"1550583501.970011",0,"UI:Dashboard:indexing_performance_deployment",327671,1550583502,6,search7,327671,completed,"252.046","1549976400.000000000","1550583501.000000000","1549976400.000000000","1550583501.000000000",,,,,,,,,,,,,,,,,
